molecule_chembl_id,pchembl_value,relation,type,value
CHEMBL2206750,7.57,=,IC50,27.1
CHEMBL3093053,7.57,=,IC50,27.0
CHEMBL4787336,7.56,=,IC50,27.7
CHEMBL3968891,7.56,=,IC50,27.7
CHEMBL470168,7.55,=,IC50,28.0
CHEMBL4636306,7.55,=,IC50,0.028
CHEMBL1682356,7.55,=,Ki,0.028
CHEMBL599224,7.55,=,IC50,0.028
CHEMBL160586,7.55,=,IC50,28.0
CHEMBL2391121,7.54,=,IC50,0.029
CHEMBL4098678,7.54,=,IC50,29.0
CHEMBL3410109,7.52,=,IC50,30.0
CHEMBL1082011,7.52,=,Ki,30.0
CHEMBL329505,7.52,=,IC50,0.03
CHEMBL3652547,7.52,=,IC50,30.0
CHEMBL3410093,7.52,=,IC50,30.0
CHEMBL181959,7.52,=,IC50,0.03
CHEMBL359963,7.52,=,Ki,0.03
CHEMBL3661031,7.52,=,IC50,30.0
CHEMBL405759,7.52,=,IC50,0.03
CHEMBL403405,7.52,=,IC50,0.03
CHEMBL364197,7.52,=,Ki,0.03
CHEMBL311228,7.52,=,IC50,30.0
CHEMBL361723,7.52,=,Ki,0.03
CHEMBL1081631,7.52,=,Ki,30.0
CHEMBL258081,7.52,=,IC50,30.0
CHEMBL3647952,7.52,=,IC50,30.0
CHEMBL559559,7.52,=,IC50,0.03
CHEMBL3401122,7.52,=,IC50,30.0
CHEMBL396327,7.52,=,IC50,0.03
CHEMBL188785,7.52,=,Ki,0.03
CHEMBL2048675,7.52,=,IC50,30.0
CHEMBL103421,7.51,=,IC50,0.031
CHEMBL1834125,7.51,=,IC50,31.0
CHEMBL1834324,7.51,=,IC50,31.0
CHEMBL430694,7.51,=,IC50,0.031
CHEMBL1957953,7.51,=,IC50,0.031
CHEMBL4633607,7.51,=,IC50,0.031
CHEMBL1969664,7.51,=,IC50,31.0
CHEMBL4643095,7.51,=,IC50,0.031
CHEMBL4799661,7.51,=,IC50,31.0
CHEMBL1081616,7.51,=,IC50,31.0
CHEMBL333829,7.51,=,IC50,0.031
CHEMBL3735967,7.51,=,IC50,31.0
CHEMBL2391125,7.50,=,IC50,0.032
CHEMBL3919553,7.50,=,IC50,32.0
CHEMBL562416,7.48,=,Ki,33.0
CHEMBL1940900,7.48,=,IC50,33.0
CHEMBL106384,7.48,=,IC50,0.033
CHEMBL4641148,7.48,=,IC50,0.033
CHEMBL442802,7.47,=,IC50,0.034
CHEMBL4288850,7.47,=,IC50,34.0
CHEMBL4648050,7.47,=,IC50,0.034
CHEMBL340776,7.47,=,IC50,0.034
CHEMBL574588,7.47,=,IC50,34.0
CHEMBL2071201,7.47,=,IC50,34.0
CHEMBL3401130,7.46,=,IC50,35.0
CHEMBL1081278,7.46,=,Ki,35.0
CHEMBL301138,7.46,=,IC50,35.0
CHEMBL1081128,7.46,=,IC50,35.0
CHEMBL4536012,7.46,=,IC50,35.0
CHEMBL522751,7.46,=,IC50,34.5
CHEMBL495039,7.46,=,IC50,35.0
CHEMBL574591,7.46,=,IC50,35.0
CHEMBL2391100,7.46,=,IC50,0.035
CHEMBL574159,7.46,=,IC50,35.0
CHEMBL398621,7.46,=,IC50,0.035
CHEMBL260243,7.46,=,IC50,35.0
CHEMBL2386105,7.45,=,IC50,35.7
CHEMBL2064520,7.44,=,IC50,0.036
CHEMBL260663,7.44,=,IC50,36.0
CHEMBL549804,7.44,=,IC50,0.036
CHEMBL1940905,7.44,=,IC50,36.0
CHEMBL1241659,7.44,=,IC50,0.036
CHEMBL3398203,7.44,=,IC50,36.0
CHEMBL4787590,7.43,=,IC50,37.1
CHEMBL1940906,7.43,=,IC50,37.0
CHEMBL392167,7.43,=,IC50,0.037
CHEMBL324268,7.43,=,IC50,0.037
CHEMBL3410088,7.43,=,IC50,37.0
CHEMBL4764558,7.42,=,IC50,0.038
CHEMBL578628,7.42,=,IC50,38.0
CHEMBL181464,7.42,=,IC50,38.0
CHEMBL4454448,7.42,=,IC50,38.0
CHEMBL3093033,7.42,=,IC50,38.0
CHEMBL3670690,7.42,=,IC50,38.4
CHEMBL3735061,7.41,=,IC50,39.0
CHEMBL2064533,7.41,=,IC50,0.039
CHEMBL3093049,7.41,=,IC50,39.0
CHEMBL540245,7.41,=,IC50,0.039
CHEMBL260231,7.41,=,IC50,39.0
CHEMBL1079967,7.41,=,Ki,39.0
CHEMBL4645145,7.41,=,IC50,0.039
CHEMBL4452444,7.41,=,IC50,0.039
CHEMBL4785004,7.41,=,IC50,39.3
CHEMBL1682345,7.41,=,Ki,0.039
CHEMBL1940977,7.40,=,IC50,40.0
CHEMBL2177142,7.40,=,IC50,40.0
CHEMBL3969996,7.40,=,IC50,40.0
CHEMBL2386103,7.40,=,IC50,39.7
CHEMBL3735459,7.40,=,IC50,40.0
CHEMBL1099276,7.40,=,IC50,40.0
CHEMBL4638292,7.40,=,IC50,0.04
CHEMBL434729,7.40,=,Ki,0.04
CHEMBL3736449,7.40,=,IC50,40.0
CHEMBL319467,7.40,=,IC50,40.0
CHEMBL562089,7.40,=,IC50,0.04
CHEMBL189288,7.40,=,Ki,0.04
CHEMBL321529,7.40,=,IC50,0.04
CHEMBL191384,7.40,=,IC50,0.04
CHEMBL4749327,7.39,=,IC50,41.1
CHEMBL1099297,7.39,=,IC50,41.0
CHEMBL2386099,7.39,=,IC50,41.1
CHEMBL4746460,7.39,=,IC50,0.040999999999999995
CHEMBL3401124,7.39,=,IC50,41.0
CHEMBL255905,7.39,=,IC50,41.0
CHEMBL2064536,7.39,=,IC50,0.041
CHEMBL261659,7.38,=,IC50,42.0
CHEMBL523113,7.38,=,IC50,42.0
CHEMBL4756997,7.38,=,IC50,41.6
CHEMBL584757,7.38,=,IC50,42.0
CHEMBL1087380,7.38,=,IC50,42.0
CHEMBL4514346,7.37,=,IC50,0.043
CHEMBL4753347,7.37,=,IC50,42.6
CHEMBL406701,7.37,=,IC50,43.0
CHEMBL4078869,7.37,=,IC50,43.0
CHEMBL103628,7.37,=,IC50,0.043
CHEMBL1081429,7.36,=,Ki,44.0
CHEMBL2048667,7.36,=,IC50,44.0
CHEMBL1082237,7.36,=,IC50,0.044
CHEMBL562157,7.36,=,Ki,44.0
CHEMBL1834323,7.36,=,IC50,44.0
CHEMBL1957946,7.36,=,IC50,0.044
CHEMBL514401,7.36,=,IC50,44.0
CHEMBL3929715,7.36,=,IC50,44.0
CHEMBL3735835,7.35,=,IC50,45.0
CHEMBL1761791,7.35,=,IC50,45.0
CHEMBL3735079,7.35,=,IC50,45.0
CHEMBL4791089,7.35,=,IC50,0.045
CHEMBL1834114,7.35,=,IC50,45.0
CHEMBL1834117,7.35,=,IC50,45.0
CHEMBL109944,7.35,=,IC50,0.045
CHEMBL3922494,7.35,=,IC50,44.3
CHEMBL1682347,7.35,=,Ki,0.045
CHEMBL4078643,7.34,=,IC50,46.0
CHEMBL1957958,7.34,=,IC50,0.046
CHEMBL3891139,7.34,=,IC50,46.0
CHEMBL1834118,7.33,=,IC50,47.0
CHEMBL4456432,7.33,=,IC50,0.047
CHEMBL1801633,7.33,=,IC50,0.047
CHEMBL4741219,7.33,=,IC50,46.7
CHEMBL4564217,7.33,=,IC50,0.047
CHEMBL2048657,7.33,=,IC50,47.0
CHEMBL4794527,7.33,=,IC50,46.9
CHEMBL337642,7.32,=,IC50,0.048
CHEMBL599428,7.32,=,IC50,0.048
CHEMBL564459,7.32,=,Ki,48.0
CHEMBL1682354,7.32,=,Ki,0.048
CHEMBL489845,7.32,=,IC50,48.3
CHEMBL3652544,7.32,=,IC50,48.0
CHEMBL3960209,7.31,=,IC50,49.0
CHEMBL1834326,7.31,=,IC50,49.0
CHEMBL4067909,7.31,=,IC50,49.0
CHEMBL1093079,7.31,=,IC50,49.0
CHEMBL368193,7.31,=,IC50,0.049
CHEMBL402932,7.31,=,IC50,49.0
CHEMBL4761297,7.31,=,IC50,49.2
CHEMBL4559169,7.31,=,IC50,49.0
CHEMBL4785551,7.31,=,IC50,0.049
CHEMBL1957957,7.30,=,IC50,0.05
CHEMBL3735779,7.30,=,IC50,0.05
CHEMBL1081447,7.30,=,Ki,50.0
CHEMBL364587,7.30,=,Ki,0.05
CHEMBL573257,7.30,=,IC50,50.0
CHEMBL361038,7.30,=,Ki,0.05
CHEMBL189235,7.30,=,Ki,0.05
CHEMBL365248,7.30,=,Ki,0.05
CHEMBL189352,7.30,=,Ki,0.05
CHEMBL380946,7.30,=,IC50,0.05
CHEMBL1077233,7.30,=,IC50,50.0
CHEMBL188303,7.30,=,Ki,0.05
CHEMBL362155,7.30,=,Ki,0.05
CHEMBL434158,7.30,=,Ki,0.05
CHEMBL3661029,7.30,=,IC50,50.0
CHEMBL524059,7.30,=,IC50,0.05
CHEMBL1682838,7.30,=,IC50,50.1
CHEMBL257575,7.29,=,IC50,51.0
CHEMBL3091546,7.29,=,IC50,51.0
CHEMBL4089159,7.29,=,IC50,51.0
CHEMBL1682849,7.29,=,IC50,51.0
CHEMBL4791286,7.29,=,IC50,51.7
CHEMBL130774,7.29,=,IC50,0.051
CHEMBL3950215,7.29,=,IC50,51.7
CHEMBL565205,7.29,=,Ki,51.0
CHEMBL3093031,7.28,=,IC50,52.0
CHEMBL1254896,7.28,=,IC50,53.0
CHEMBL1630483,7.28,=,IC50,53.0
CHEMBL4455711,7.28,=,IC50,53.0
CHEMBL3735627,7.28,=,IC50,53.0
CHEMBL369572,7.28,=,IC50,53.0
CHEMBL158885,7.28,=,IC50,52.0
CHEMBL470360,7.27,=,IC50,54.0
CHEMBL401303,7.27,=,IC50,0.054
CHEMBL576183,7.27,=,IC50,54.0
CHEMBL4635900,7.26,=,IC50,0.055
CHEMBL489410,7.26,=,IC50,55.0
CHEMBL1089722,7.26,=,IC50,55.0
CHEMBL1088618,7.26,=,IC50,0.055
CHEMBL1093745,7.26,=,IC50,55.0
CHEMBL1093390,7.25,=,IC50,56.0
CHEMBL4082385,7.25,=,IC50,56.0
CHEMBL258701,7.25,=,IC50,56.0
CHEMBL2391098,7.25,=,IC50,0.056
CHEMBL422714,7.24,=,IC50,58.0
CHEMBL2386109,7.24,=,IC50,58.2
CHEMBL2322677,7.24,=,Ki,58.0
CHEMBL1834329,7.24,=,IC50,57.0
CHEMBL345348,7.23,=,IC50,59.0
CHEMBL4788045,7.23,=,IC50,0.059000000000000004
CHEMBL1080848,7.23,=,Ki,59.0
CHEMBL4476724,7.23,=,IC50,59.0
CHEMBL4474740,7.23,=,IC50,0.059
CHEMBL252669,7.22,=,IC50,0.06
CHEMBL3545157,7.22,=,IC50,0.06
CHEMBL4741669,7.21,=,IC50,0.062
CHEMBL3673984,7.21,=,IC50,61.0
CHEMBL1682839,7.21,=,IC50,62.0
CHEMBL4798419,7.21,=,IC50,62.2
CHEMBL4800403,7.21,=,IC50,62.0
CHEMBL4451197,7.21,=,IC50,62.1
CHEMBL4777788,7.20,=,IC50,62.6
CHEMBL4556527,7.20,=,IC50,63.1
CHEMBL4755345,7.20,=,IC50,63.8
CHEMBL1682852,7.20,=,IC50,62.8
CHEMBL4282154,7.20,=,IC50,63.0
CHEMBL3398197,7.20,=,IC50,63.5
CHEMBL3736223,7.19,=,IC50,64.0
CHEMBL594933,7.19,=,IC50,0.064
CHEMBL4457096,7.19,=,IC50,64.0
CHEMBL2064516,7.19,=,IC50,0.065
CHEMBL1834123,7.19,=,IC50,65.0
CHEMBL557354,7.19,=,IC50,0.065
CHEMBL4760288,7.19,=,IC50,64.3
CHEMBL456218,7.19,=,IC50,65.0
CHEMBL110000,7.19,=,IC50,0.065
CHEMBL4583030,7.19,=,IC50,64.2
CHEMBL2177171,7.19,=,Ki,64.0
CHEMBL4278287,7.19,=,IC50,65.0
CHEMBL2386110,7.18,=,IC50,65.9
CHEMBL572973,7.18,=,IC50,66.0
CHEMBL4278686,7.18,=,IC50,66.0
CHEMBL3401114,7.17,=,IC50,67.0
CHEMBL3735796,7.17,=,IC50,67.0
CHEMBL4286601,7.17,=,IC50,68.0
CHEMBL1940978,7.17,=,IC50,67.0
CHEMBL472249,7.17,=,IC50,68.0
CHEMBL552033,7.17,=,Ki,67.0
CHEMBL3736086,7.16,=,IC50,0.07
CHEMBL576165,7.16,=,IC50,69.0
CHEMBL345801,7.16,=,IC50,70.0
CHEMBL1682352,7.16,=,Ki,0.07
CHEMBL2042135,7.16,=,IC50,0.07
CHEMBL186288,7.16,=,Ki,0.07
CHEMBL3093048,7.16,=,IC50,70.0
CHEMBL4791065,7.16,=,IC50,69.3
CHEMBL3398201,7.16,=,IC50,69.7
CHEMBL1682353,7.16,=,Ki,0.07
CHEMBL4166840,7.16,=,Ki,70.0
CHEMBL250509,7.16,=,IC50,70.0
CHEMBL4076038,7.16,=,IC50,70.0
CHEMBL4576003,7.16,=,IC50,0.069
CHEMBL4467668,7.15,=,IC50,71.0
CHEMBL106061,7.15,=,IC50,0.071
CHEMBL4749972,7.15,=,IC50,70.4
CHEMBL1940988,7.15,=,IC50,71.0
CHEMBL347681,7.15,=,IC50,71.0
CHEMBL4796602,7.14,=,IC50,72.0
CHEMBL549536,7.14,=,Ki,73.0
CHEMBL3828321,7.14,=,IC50,72.0
CHEMBL572793,7.14,=,IC50,72.0
CHEMBL3735246,7.14,=,IC50,72.0
CHEMBL4571942,7.14,=,IC50,73.0
CHEMBL4787169,7.14,=,IC50,71.6
CHEMBL4761372,7.14,=,IC50,71.6
CHEMBL4466208,7.14,=,IC50,0.072
CHEMBL573486,7.13,=,IC50,74.0
CHEMBL345212,7.13,=,IC50,74.0
CHEMBL3398200,7.13,=,IC50,73.6
CHEMBL3398195,7.13,=,IC50,74.1
CHEMBL2177178,7.13,=,Ki,74.0
CHEMBL4763674,7.13,=,IC50,73.2
CHEMBL3410100,7.13,=,IC50,74.0
CHEMBL2181999,7.13,=,Ki,74.0
CHEMBL3828131,7.12,=,IC50,76.0
CHEMBL1834325,7.12,=,IC50,75.0
CHEMBL2391119,7.12,=,IC50,0.075
CHEMBL259270,7.12,=,IC50,75.0
CHEMBL257577,7.12,=,IC50,75.0
CHEMBL156987,7.12,=,IC50,76.0
CHEMBL1086638,7.12,=,IC50,0.076
CHEMBL4100141,7.12,=,IC50,76.0
CHEMBL328194,7.12,=,IC50,0.075
CHEMBL4522289,7.11,=,IC50,77.1
CHEMBL3091530,7.11,=,IC50,77.0
CHEMBL582853,7.11,=,IC50,77.0
CHEMBL3647957,7.10,=,IC50,80.0
CHEMBL361567,7.10,=,IC50,0.08
CHEMBL513354,7.10,=,IC50,0.079
CHEMBL4089331,7.10,=,IC50,80.0
CHEMBL4461695,7.10,=,IC50,0.079
CHEMBL564006,7.10,=,IC50,0.08
CHEMBL180593,7.10,=,Ki,0.08
CHEMBL233553,7.10,=,IC50,0.08
CHEMBL1230607,7.10,=,IC50,0.079
CHEMBL3828240,7.10,=,IC50,80.0
CHEMBL440411,7.10,=,IC50,80.0
CHEMBL1098938,7.10,=,IC50,80.0
CHEMBL159149,7.10,=,IC50,79.0
CHEMBL4787924,7.10,=,IC50,79.1
CHEMBL99037,7.10,=,IC50,0.08
CHEMBL4797405,7.10,=,IC50,79.5
CHEMBL576540,7.09,=,IC50,81.0
CHEMBL4754192,7.09,=,IC50,80.7
CHEMBL567958,7.09,=,IC50,80.5
CHEMBL345800,7.09,=,IC50,82.0
CHEMBL4557420,7.09,=,IC50,0.082
CHEMBL4635819,7.09,=,IC50,0.082
CHEMBL2386104,7.08,=,IC50,82.3
CHEMBL4285581,7.08,=,IC50,83.0
CHEMBL1682848,7.08,=,IC50,84.1
CHEMBL4777926,7.08,=,IC50,83.9
CHEMBL2391099,7.08,=,IC50,0.083
CHEMBL4749204,7.08,=,IC50,83.1
CHEMBL2391132,7.08,=,IC50,0.084
CHEMBL346721,7.08,=,IC50,83.0
CHEMBL4550702,7.08,=,IC50,84.0
CHEMBL2391120,7.07,=,IC50,0.086
CHEMBL349810,7.07,=,IC50,85.0
CHEMBL2064518,7.07,=,IC50,0.086
CHEMBL3926696,7.07,=,IC50,84.8
CHEMBL4447545,7.07,=,IC50,0.086
CHEMBL261881,7.06,=,IC50,87.0
CHEMBL4747194,7.06,=,IC50,0.087
CHEMBL4286578,7.06,=,IC50,87.0
CHEMBL1086601,7.06,=,Ki,87.0
CHEMBL293542,7.05,=,IC50,90.0
CHEMBL3410103,7.05,=,IC50,90.0
CHEMBL489043,7.05,=,IC50,88.7
CHEMBL4641587,7.05,=,IC50,0.09
CHEMBL2391129,7.05,=,IC50,0.09
CHEMBL2177179,7.05,=,Ki,90.0
CHEMBL3093043,7.05,=,IC50,90.0
CHEMBL1830064,7.05,=,IC50,0.09
CHEMBL4062453,7.04,=,IC50,91.0
CHEMBL570580,7.04,=,IC50,0.092
CHEMBL4451444,7.04,=,IC50,0.091
CHEMBL3827219,7.04,=,IC50,92.0
CHEMBL347134,7.04,=,IC50,91.0
CHEMBL469736,7.04,=,IC50,91.0
CHEMBL1682350,7.04,=,Ki,0.091
CHEMBL402969,7.04,=,IC50,92.0
CHEMBL157258,7.03,=,IC50,93.0
CHEMBL4641105,7.03,=,IC50,0.094
CHEMBL470566,7.03,=,IC50,94.0
CHEMBL4753478,7.03,=,IC50,0.094
CHEMBL574601,7.03,=,IC50,94.0
CHEMBL160333,7.03,=,IC50,94.0
CHEMBL4758531,7.03,=,IC50,92.8
CHEMBL1086639,7.03,=,IC50,0.094
CHEMBL3949162,7.01,=,IC50,97.0
CHEMBL2203555,7.01,=,IC50,0.098
CHEMBL4293418,7.01,=,IC50,98.0
CHEMBL4751968,7.01,=,IC50,98.0
CHEMBL1077243,7.01,=,IC50,98.0
CHEMBL1824331,7.01,=,IC50,98.0
CHEMBL325353,7.00,=,IC50,0.1
CHEMBL1164526,7.00,=,IC50,0.1
CHEMBL572779,7.00,=,IC50,100.0
CHEMBL1834119,7.00,=,IC50,100.0
CHEMBL4085289,7.00,=,IC50,0.1
CHEMBL1081430,7.00,=,Ki,99.0
CHEMBL402367,7.00,=,IC50,0.1
CHEMBL261690,7.00,=,IC50,99.0
CHEMBL197077,7.00,=,IC50,0.1
CHEMBL4460515,7.00,=,IC50,0.099
CHEMBL261366,7.00,=,IC50,99.0
CHEMBL186010,7.00,=,Ki,0.1
CHEMBL113272,7.00,=,IC50,0.1
CHEMBL188312,7.00,=,Ki,0.1
CHEMBL4278164,7.00,=,IC50,99.0
CHEMBL319373,7.00,=,IC50,0.1
CHEMBL4569903,6.99,=,IC50,103.0
CHEMBL2205426,6.99,=,Ki,102.0
CHEMBL4781117,6.99,=,IC50,103.6
CHEMBL3398192,6.98,=,IC50,105.4
CHEMBL346066,6.98,=,IC50,104.0
CHEMBL3828609,6.98,=,IC50,105.0
CHEMBL404175,6.98,=,IC50,105.0
CHEMBL4782211,6.98,=,IC50,104.9
CHEMBL259850,6.98,=,IC50,104.0
CHEMBL3827727,6.97,=,IC50,107.0
CHEMBL2377825,6.97,=,IC50,107.0
CHEMBL4455512,6.96,=,IC50,110.0
CHEMBL573007,6.96,=,IC50,110.0
CHEMBL319265,6.96,=,IC50,0.11
CHEMBL4075801,6.96,=,IC50,110.0
CHEMBL349540,6.96,=,IC50,110.0
CHEMBL1081070,6.96,=,Ki,110.0
CHEMBL1276317,6.96,=,IC50,0.11
CHEMBL1834121,6.96,=,IC50,110.0
CHEMBL361948,6.96,=,IC50,111.0
CHEMBL160876,6.96,=,IC50,109.0
CHEMBL4074938,6.96,=,IC50,0.111
CHEMBL1957951,6.96,=,IC50,0.11
CHEMBL379218,6.96,=,Ki,110.0
CHEMBL1824333,6.96,=,IC50,0.11
CHEMBL561834,6.95,=,Ki,113.0
CHEMBL1630446,6.95,=,IC50,113.0
CHEMBL3736215,6.95,=,IC50,112.0
CHEMBL156277,6.94,=,IC50,114.0
CHEMBL4761239,6.94,=,IC50,114.4
CHEMBL1682853,6.94,=,IC50,115.0
CHEMBL2386275,6.94,=,IC50,114.0
CHEMBL2386098,6.94,=,IC50,116.0
CHEMBL4755365,6.93,=,IC50,0.11699999999999999
CHEMBL4457174,6.93,=,IC50,0.117
CHEMBL4790926,6.93,=,IC50,0.11699999999999999
CHEMBL3398204,6.92,=,IC50,120.6
CHEMBL186606,6.92,=,Ki,0.12
CHEMBL2297166,6.92,=,IC50,0.12
CHEMBL4644518,6.92,=,IC50,0.12
CHEMBL323657,6.92,=,IC50,0.12
CHEMBL2177170,6.92,=,Ki,120.0
CHEMBL1081431,6.92,=,Ki,120.0
CHEMBL1682555,6.92,=,Ki,0.121
CHEMBL185871,6.92,=,Ki,0.12
CHEMBL188417,6.92,=,Ki,0.12
CHEMBL3827511,6.91,=,IC50,122.0
CHEMBL4647289,6.91,=,IC50,0.122
CHEMBL3828624,6.91,=,IC50,124.0
CHEMBL155680,6.91,=,IC50,123.0
CHEMBL552500,6.91,=,Ki,124.0
CHEMBL562415,6.90,=,Ki,126.0
CHEMBL2386111,6.90,=,IC50,127.0
CHEMBL2391126,6.90,=,IC50,0.127
CHEMBL4566059,6.90,=,IC50,126.0
CHEMBL4472042,6.90,=,IC50,127.0
CHEMBL406620,6.90,=,IC50,125.0
CHEMBL403385,6.90,=,IC50,125.0
CHEMBL4633141,6.89,=,IC50,0.13
CHEMBL4546384,6.89,=,IC50,0.13
CHEMBL3735579,6.89,=,IC50,0.13
CHEMBL4519014,6.89,=,IC50,128.0
CHEMBL4634672,6.89,=,IC50,0.13
CHEMBL2064517,6.89,=,IC50,0.13
CHEMBL2064539,6.89,=,IC50,0.129
CHEMBL398622,6.89,=,IC50,0.13
CHEMBL573267,6.89,=,IC50,130.0
CHEMBL3919644,6.89,=,IC50,129.0
CHEMBL3093051,6.89,=,IC50,130.0
CHEMBL317964,6.89,=,IC50,0.13
CHEMBL183077,6.89,=,IC50,0.13
CHEMBL2062563,6.89,=,IC50,0.13
CHEMBL158719,6.88,=,IC50,131.0
CHEMBL3827901,6.88,=,IC50,131.0
CHEMBL1682847,6.88,=,IC50,133.0
CHEMBL4473730,6.88,=,IC50,133.0
CHEMBL4750284,6.88,=,IC50,132.4
CHEMBL4749678,6.88,=,IC50,130.4
CHEMBL4561291,6.88,=,IC50,132.0
CHEMBL3699443,6.87,=,IC50,134.0
CHEMBL3828098,6.87,=,IC50,135.0
CHEMBL3828006,6.87,=,IC50,134.0
CHEMBL350702,6.87,=,IC50,136.0
CHEMBL4574237,6.87,=,IC50,136.0
CHEMBL131035,6.87,=,IC50,0.136
CHEMBL345364,6.87,=,IC50,134.0
CHEMBL334555,6.86,=,IC50,0.138
CHEMBL494089,6.86,=,IC50,138.0
CHEMBL157089,6.86,=,IC50,139.0
CHEMBL1288549,6.86,=,IC50,138.0
CHEMBL561066,6.85,=,IC50,0.14
CHEMBL3632824,6.85,=,IC50,140.0
CHEMBL1957945,6.85,=,IC50,0.14
CHEMBL157348,6.85,=,IC50,142.0
CHEMBL575021,6.85,=,IC50,140.0
CHEMBL101804,6.85,=,IC50,141.0
CHEMBL3989870,6.85,=,Ki,140.0
CHEMBL1940984,6.85,=,IC50,140.0
CHEMBL326688,6.85,=,IC50,0.14
CHEMBL1682540,6.85,=,Ki,0.141
CHEMBL3410112,6.85,=,IC50,140.0
CHEMBL402560,6.85,=,IC50,0.14
CHEMBL346371,6.85,=,IC50,141.0
CHEMBL261720,6.85,=,IC50,140.0
CHEMBL3894571,6.84,=,IC50,143.0
CHEMBL160251,6.84,=,IC50,143.0
CHEMBL3827702,6.84,=,IC50,145.0
CHEMBL524266,6.84,=,IC50,0.146
CHEMBL347857,6.83,=,IC50,149.0
CHEMBL2386274,6.83,=,IC50,148.0
CHEMBL4515584,6.83,=,IC50,148.0
CHEMBL1092802,6.83,=,IC50,149.0
CHEMBL3827726,6.83,=,IC50,148.0
CHEMBL4637462,6.82,=,IC50,0.153
CHEMBL189415,6.82,=,Ki,0.15
CHEMBL3093052,6.82,=,IC50,150.0
CHEMBL3827844,6.82,=,IC50,151.0
CHEMBL1773425,6.82,=,IC50,152.0
CHEMBL368416,6.82,=,IC50,0.15
CHEMBL257188,6.82,=,IC50,0.15
CHEMBL157141,6.82,=,IC50,152.0
CHEMBL346996,6.82,=,IC50,152.0
CHEMBL1940982,6.82,=,IC50,150.0
CHEMBL189617,6.82,=,Ki,0.15
CHEMBL185910,6.82,=,Ki,0.15
CHEMBL2390958,6.82,=,IC50,0.153
CHEMBL253272,6.82,=,IC50,0.15
CHEMBL4648941,6.82,=,IC50,0.15
CHEMBL4552628,6.82,=,IC50,150.0
CHEMBL4649363,6.82,=,IC50,0.15
CHEMBL4476843,6.81,=,IC50,156.0
CHEMBL158208,6.81,=,IC50,156.0
CHEMBL3398191,6.81,=,IC50,154.1
CHEMBL4474153,6.81,=,IC50,0.1554
CHEMBL4781618,6.80,=,IC50,0.16
CHEMBL557273,6.80,=,IC50,0.16
CHEMBL1834328,6.80,=,IC50,160.0
CHEMBL3827895,6.80,=,IC50,157.0
CHEMBL573933,6.80,=,IC50,160.0
CHEMBL596290,6.80,=,IC50,0.16
CHEMBL3828407,6.80,=,IC50,157.0
CHEMBL1834316,6.80,=,IC50,160.0
CHEMBL388978,6.80,=,IC50,0.16
CHEMBL3398196,6.80,=,IC50,159.3
CHEMBL2391133,6.79,=,IC50,0.164
CHEMBL2391128,6.79,=,IC50,0.164
CHEMBL156563,6.79,=,IC50,161.0
CHEMBL156153,6.79,=,IC50,161.0
CHEMBL4472601,6.78,=,IC50,167.0
CHEMBL4759230,6.78,=,IC50,165.3
CHEMBL2064519,6.78,=,IC50,0.166
CHEMBL406062,6.77,=,IC50,169.0
CHEMBL549322,6.77,=,Ki,171.0
CHEMBL4647915,6.77,=,IC50,0.17
CHEMBL1210406,6.77,=,IC50,0.169
CHEMBL4446355,6.77,=,IC50,170.0
CHEMBL254350,6.77,=,IC50,169.0
CHEMBL360534,6.77,=,IC50,0.17
CHEMBL2064522,6.76,=,IC50,0.172
CHEMBL355496,6.76,=,IC50,0.174
CHEMBL3828350,6.76,=,IC50,173.0
CHEMBL156684,6.76,=,IC50,173.0
CHEMBL490860,6.75,=,IC50,180.0
CHEMBL2391131,6.75,=,IC50,0.176
CHEMBL2064531,6.75,=,IC50,0.176
CHEMBL251601,6.75,=,IC50,0.18
CHEMBL4285481,6.75,=,IC50,180.0
CHEMBL3933780,6.75,=,IC50,180.0
CHEMBL253740,6.75,=,IC50,0.18
CHEMBL573192,6.75,=,IC50,180.0
CHEMBL1940983,6.75,=,IC50,180.0
CHEMBL1940251,6.75,=,IC50,180.0
CHEMBL489407,6.74,=,IC50,184.0
CHEMBL3828150,6.74,=,IC50,184.0
CHEMBL4458096,6.74,=,IC50,183.0
CHEMBL160585,6.73,=,IC50,187.0
CHEMBL2064535,6.73,=,IC50,0.185
CHEMBL3398193,6.73,=,IC50,188.0
CHEMBL347632,6.73,=,IC50,186.0
CHEMBL4632671,6.72,=,IC50,0.19
CHEMBL4783062,6.72,=,IC50,0.19
CHEMBL203407,6.72,=,IC50,0.19
CHEMBL1834120,6.72,=,IC50,190.0
CHEMBL575882,6.72,=,IC50,190.0
CHEMBL1099296,6.72,=,IC50,190.0
CHEMBL3828114,6.72,=,IC50,190.0
CHEMBL183993,6.72,=,Ki,0.19
CHEMBL187139,6.72,=,Ki,0.19
CHEMBL4167265,6.72,=,Ki,190.0
CHEMBL7463,6.72,=,IC50,0.19
CHEMBL4749550,6.71,=,IC50,0.193
CHEMBL1086640,6.71,=,IC50,0.195
CHEMBL346493,6.71,=,IC50,195.0
CHEMBL2391117,6.71,=,IC50,0.195
CHEMBL156506,6.71,=,IC50,195.0
CHEMBL3983434,6.71,=,IC50,195.0
CHEMBL1682349,6.71,=,Ki,0.197
CHEMBL3652546,6.70,=,IC50,200.0
CHEMBL102714,6.70,=,EC50,0.2
